Date,StoreKey,ProductKey,UnitsSold,Revenue,Cost
2024-06-01,1,153,2,629.98,353.32
2024-06-01,1,154,2,1149.98,529.46
2024-06-01,1,155,4,1459.96,785.12
2024-06-01,1,156,9,854.91,483.66
2024-06-01,1,157,4,1519.96,766.8
2024-06-01,1,158,2,1119.98,533.74
2024-06-01,1,159,256,40957.44,20538.88
2024-06-01,1,160,3,869.97,496.56
2024-06-01,1,161,458,13735.42,7291.36
2024-06-01,1,162,16,1039.84,496.8
2024-06-01,1,163,2,1119.98,632.24
2024-06-01,1,164,3,704.97,331.68
2024-06-01,1,165,84,31499.16,18217.08
2024-06-01,1,166,2,819.98,428.12
2024-06-01,1,167,9,1574.91,890.91
2024-06-01,1,168,80,14399.2,7612.0
2024-06-01,1,169,2,629.98,304.06
2024-06-01,1,170,6,479.94,242.4
2024-06-01,1,171,24,599.76,330.0
2024-06-01,1,172,168,20158.32,10229.52
2024-06-01,1,173,2,699.98,325.18
2024-06-01,1,174,3,1514.97,796.47
2024-06-01,1,175,185,18498.15,9065.0
2024-06-01,1,176,2,879.98,400.56
2024-06-01,1,177,2,629.98,338.12
2024-06-01,1,178,2,519.98,293.12
2024-06-01,1,179,11,934.89,533.72
2024-06-01,1,180,1,439.99,244.37
2024-06-01,1,181,14,419.86,229.18
2024-06-01,1,182,2,839.98,465.6
2024-06-01,1,183,3,1109.97,537.99
2024-06-01,1,184,12,779.88,439.32
2024-06-01,1,185,4,459.96,255.8
2024-06-01,1,186,167,25048.33,13861.0
2024-06-01,1,187,424,12715.76,6042.0
2024-06-01,1,188,2,779.98,449.04
2024-06-01,1,189,3,884.97,444.21
2024-06-01,1,190,3,479.97,217.71
2024-06-01,1,191,1,239.99,138.03
2024-06-01,1,192,1,194.99,98.76
2024-06-01,1,195,1,414.99,214.79
2024-06-01,1,197,1,254.99,129.04
2024-06-01,1,198,6,3269.94,1753.5
2024-06-01,1,200,1,339.99,183.81
2024-06-01,1,201,1,249.99,134.1
2024-06-01,1,204,29,7684.71,4242.99
2024-06-01,1,205,1,339.99,172.52
2024-06-01,1,206,138,8968.62,4961.1
2024-06-01,1,207,420,12595.8,5808.6
2024-06-01,1,208,10,799.9,394.8
2024-06-01,1,209,13,454.87,223.08
2024-06-01,1,210,853,21316.47,9724.2
2024-06-01,1,211,5,524.95,241.2
2024-06-01,1,212,7,524.93,285.25
2024-06-01,1,213,10,549.9,258.0
2024-06-01,1,214,4,439.96,247.2
2024-06-01,1,215,5,474.95,227.25
2024-06-01,1,216,29,434.71,209.67
2024-06-01,1,217,11,659.89,365.75
2024-06-01,1,218,4,479.96,253.12
2024-06-01,1,219,5,374.95,203.8
2024-06-01,1,220,9,539.91,254.16
2024-07-01,1,101,127,17778.73,9629.14
2024-07-01,1,102,33,5939.67,3433.65
2024-07-01,1,103,35,6824.65,3408.3
2024-07-01,1,104,99,6434.01,3192.75
2024-07-01,1,105,20,3299.8,1778.2
2024-07-01,1,106,31,4184.69,2016.24
2024-07-01,1,107,41,3484.59,1987.27
2024-07-01,1,108,17,2719.83,1522.01
2024-07-01,1,109,34,2549.66,1158.04
2024-07-01,1,110,100,8499.0,4058.0
2024-07-01,1,111,124,9298.76,4787.64
2024-07-01,1,112,50,2999.5,1404.0
2024-07-01,1,113,10,1749.9,884.9
2024-07-01,1,114,20,1999.8,1159.2
2024-07-01,1,115,22,1099.78,501.6
2024-07-01,1,116,145,21748.55,12026.3
2024-07-01,1,117,22,2309.78,1218.36
2024-07-01,1,118,10,2149.9,1208.0
2024-07-01,1,119,8,1279.92,665.28
2024-07-01,1,120,37,2034.63,1030.45
2024-07-01,1,121,5,1049.95,592.05
2024-07-01,1,122,11,1429.89,663.19
2024-07-01,1,123,5,949.95,490.15
2024-07-01,1,124,10,1049.9,494.5
2024-07-01,1,125,9,1124.91,522.54
2024-07-01,1,126,18,1439.82,693.0
2024-07-01,1,127,33,1649.67,846.45
2024-07-01,1,128,225,19122.75,10773.0
2024-07-01,1,129,7,1434.93,786.59
2024-07-01,1,130,15,1649.85,886.5
2024-07-01,1,131,4,1179.96,600.24
2024-07-01,1,132,10,1049.9,475.3
2024-07-01,1,133,57,12824.43,5783.22
2024-07-01,1,134,5,724.95,411.55
2024-07-01,1,135,7,734.93,353.43
2024-07-01,1,136,10,1399.9,654.0
2024-07-01,1,137,57,12824.43,6175.95
2024-07-01,1,138,179,24163.21,11178.55
2024-07-01,1,139,82,15169.18,7747.36
2024-07-01,1,140,45,11024.55,6371.55
2024-07-01,1,141,11,2034.89,1005.51
2024-07-01,1,142,6,869.94,412.98
2024-07-01,1,143,7,1294.93,629.58
2024-07-01,1,144,61,11589.39,6512.97
2024-07-01,1,145,17,1699.83,985.66
2024-07-01,1,146,50,15749.5,8984.0
2024-07-01,1,147,9,1169.91,600.3
2024-07-01,1,148,4,1199.96,565.68
2024-07-01,1,149,10,1499.9,827.8
2024-07-01,1,150,5,924.95,531.35
2024-07-01,1,151,6,689.94,337.08
2024-07-01,1,152,1,454.99,208.13
2024-07-01,1,153,3,944.97,529.98
2024-07-01,1,154,2,1149.98,529.46
2024-07-01,1,155,4,1459.96,785.12
2024-07-01,1,156,10,949.9,537.4
2024-07-01,1,157,4,1519.96,766.8
2024-07-01,1,158,3,1679.97,800.61
2024-07-01,1,159,232,37117.68,18613.36
2024-07-01,1,160,2,579.98,331.04
2024-07-01,1,161,472,14155.28,7514.24
2024-07-01,1,162,20,1299.8,621.0
2024-07-01,1,163,2,1119.98,632.24
2024-07-01,1,164,3,704.97,331.68
2024-07-01,1,165,106,39748.94,22988.22
2024-07-01,1,166,3,1229.97,642.18
2024-07-01,1,167,8,1399.92,791.92
2024-07-01,1,168,100,17999.0,9515.0
2024-07-01,1,169,2,629.98,304.06
2024-07-01,1,170,8,639.92,323.2
2024-07-01,1,171,32,799.68,440.0
2024-07-01,1,172,138,16558.62,8402.82
2024-07-01,1,173,2,699.98,325.18
2024-07-01,1,174,2,1009.98,530.98
2024-07-01,1,175,132,13198.68,6468.0
2024-07-01,1,176,2,879.98,400.56
2024-07-01,1,177,3,944.97,507.18
2024-07-01,1,178,2,519.98,293.12
2024-07-01,1,179,10,849.9,485.2
2024-07-01,1,180,2,879.98,488.74
2024-07-01,1,181,19,569.81,311.03
2024-07-01,1,182,2,839.98,465.6
2024-07-01,1,183,2,739.98,358.66
2024-07-01,1,184,13,844.87,475.93
2024-07-01,1,185,5,574.95,319.75
2024-07-01,1,186,198,29698.02,16434.0
2024-07-01,1,187,384,11516.16,5472.0
2024-07-01,1,188,2,779.98,449.04
2024-07-01,1,189,3,884.97,444.21
2024-07-01,1,190,4,639.96,290.28
2024-07-01,1,191,1,239.99,138.03
2024-07-01,1,192,1,194.99,98.76
2024-07-01,1,193,1,414.99,239.84
2024-07-01,1,195,1,414.99,214.79
2024-07-01,1,197,1,254.99,129.04
2024-07-01,1,198,7,3814.93,2045.75
2024-07-01,1,201,1,249.99,134.1
2024-07-01,1,204,32,8479.68,4681.92
2024-07-01,1,206,159,10333.41,5716.05
2024-07-01,1,207,332,9956.68,4591.56
2024-07-01,1,208,10,799.9,394.8
2024-07-01,1,209,12,419.88,205.92
2024-07-01,1,210,1231,30762.69,14033.4
2024-07-01,1,211,6,629.94,289.44
2024-07-01,1,212,5,374.95,203.75
2024-07-01,1,213,11,604.89,283.8
2024-07-01,1,214,4,439.96,247.2
2024-07-01,1,215,8,759.92,363.6
2024-07-01,1,216,24,359.76,173.52
2024-07-01,1,217,13,779.87,432.25
2024-07-01,1,218,6,719.94,379.68
2024-07-01,1,219,3,224.97,122.28
2024-07-01,1,220,11,659.89,310.64
2024-08-01,1,101,114,15958.86,8643.48
2024-08-01,1,102,37,6659.63,3849.85
2024-08-01,1,103,26,5069.74,2531.88
2024-08-01,1,104,84,5459.16,2709.0
2024-08-01,1,105,14,2309.86,1244.74
2024-08-01,1,106,25,3374.75,1626.0
2024-08-01,1,107,42,3569.58,2035.74
2024-08-01,1,108,16,2559.84,1432.48
2024-08-01,1,109,23,1724.77,783.38
2024-08-01,1,110,80,6799.2,3246.4
2024-08-01,1,111,107,8023.93,4131.27
2024-08-01,1,112,30,1799.7,842.4
2024-08-01,1,113,9,1574.91,796.41
2024-08-01,1,114,21,2099.79,1217.16
2024-08-01,1,115,21,1049.79,478.8
2024-08-01,1,116,138,20698.62,11445.72
2024-08-01,1,117,13,1364.87,719.94
2024-08-01,1,118,7,1504.93,845.6
2024-08-01,1,119,6,959.94,498.96
2024-08-01,1,120,37,2034.63,1030.45
2024-08-01,1,121,4,839.96,473.64
2024-08-01,1,122,12,1559.88,723.48
2024-08-01,1,123,4,759.96,392.12
2024-08-01,1,124,9,944.91,445.05
2024-08-01,1,125,9,1124.91,522.54
2024-08-01,1,126,12,959.88,462.0
2024-08-01,1,127,33,1649.67,846.45
2024-08-01,1,128,220,18697.8,10533.6
2024-08-01,1,129,4,819.96,449.48
2024-08-01,1,130,13,1429.87,768.3
2024-08-01,1,131,6,1769.94,900.36
2024-08-01,1,132,8,839.92,380.24
2024-08-01,1,133,49,11024.51,4971.54
2024-08-01,1,134,4,579.96,329.24
2024-08-01,1,135,6,629.94,302.94
2024-08-01,1,136,9,1259.91,588.6
2024-08-01,1,137,62,13949.38,6717.7
2024-08-01,1,138,167,22543.33,10429.15
2024-08-01,1,139,75,13874.25,7086.0
2024-08-01,1,140,50,12249.5,7079.5
2024-08-01,1,141,9,1664.91,822.69
2024-08-01,1,142,6,869.94,412.98
2024-08-01,1,143,5,924.95,449.7
2024-08-01,1,144,42,7979.58,4484.34
2024-08-01,1,145,9,899.91,521.82
2024-08-01,1,146,46,14489.54,8265.28
2024-08-01,1,147,6,779.94,400.2
2024-08-01,1,148,4,1199.96,565.68
2024-08-01,1,149,7,1049.93,579.46
2024-08-01,1,150,4,739.96,425.08
2024-08-01,1,151,6,689.94,337.08
2024-08-01,1,152,2,909.98,416.26
2024-08-01,1,153,2,629.98,353.32
2024-08-01,1,154,2,1149.98,529.46
2024-08-01,1,155,3,1094.97,588.84
2024-08-01,1,156,8,759.92,429.92
2024-08-01,1,157,3,1139.97,575.1
2024-08-01,1,158,2,1119.98,533.74
2024-08-01,1,159,239,38237.61,19174.97
2024-08-01,1,160,2,579.98,331.04
2024-08-01,1,161,463,13885.37,7370.96
2024-08-01,1,162,15,974.85,465.75
2024-08-01,1,163,2,1119.98,632.24
2024-08-01,1,164,3,704.97,331.68
2024-08-01,1,165,80,29999.2,17349.6
2024-08-01,1,166,3,1229.97,642.18
2024-08-01,1,167,7,1224.93,692.93
2024-08-01,1,168,76,13679.24,7231.4
2024-08-01,1,169,1,314.99,152.03
2024-08-01,1,170,7,559.93,282.8
2024-08-01,1,171,25,624.75,343.75
2024-08-01,1,172,151,18118.49,9194.39
2024-08-01,1,173,2,699.98,325.18
2024-08-01,1,174,2,1009.98,530.98
2024-08-01,1,175,115,11498.85,5635.0
2024-08-01,1,176,1,439.99,200.28
2024-08-01,1,177,2,629.98,338.12
2024-08-01,1,178,2,519.98,293.12
2024-08-01,1,179,8,679.92,388.16
2024-08-01,1,180,2,879.98,488.74
2024-08-01,1,181,16,479.84,261.92
2024-08-01,1,182,2,839.98,465.6
2024-08-01,1,183,2,739.98,358.66
2024-08-01,1,184,10,649.9,366.1
2024-08-01,1,185,3,344.97,191.85
2024-08-01,1,186,143,21448.57,11869.0
2024-08-01,1,187,346,10376.54,4930.5
2024-08-01,1,188,2,779.98,449.04
2024-08-01,1,189,2,589.98,296.14
2024-08-01,1,190,2,319.98,145.14
2024-08-01,1,191,1,239.99,138.03
2024-08-01,1,192,1,194.99,98.76
2024-08-01,1,195,1,414.99,214.79
2024-08-01,1,198,6,3269.94,1753.5
2024-08-01,1,201,1,249.99,134.1
2024-08-01,1,204,32,8479.68,4681.92
2024-08-01,1,206,122,7928.78,4385.9
2024-08-01,1,207,284,8517.16,3927.72
2024-08-01,1,208,7,559.93,276.36
2024-08-01,1,209,8,279.92,137.28
2024-08-01,1,210,1068,26689.32,12175.2
2024-08-01,1,211,5,524.95,241.2
2024-08-01,1,212,6,449.94,244.5
2024-08-01,1,213,8,439.92,206.4
2024-08-01,1,214,3,329.97,185.4
2024-08-01,1,215,4,379.96,181.8
2024-08-01,1,216,16,239.84,115.68
2024-08-01,1,217,8,479.92,266.0
2024-08-01,1,218,4,479.96,253.12
2024-08-01,1,219,3,224.97,122.28
2024-08-01,1,220,8,479.92,225.92
2024-09-01,1,101,81,11339.19,6141.42
2024-09-01,1,102,29,5219.71,3017.45
2024-09-01,1,103,20,3899.8,1947.6
2024-09-01,1,104,67,4354.33,2160.75
2024-09-01,1,105,12,1979.88,1066.92
2024-09-01,1,106,24,3239.76,1560.96
2024-09-01,1,107,31,2634.69,1502.57
2024-09-01,1,108,13,2079.87,1163.89
2024-09-01,1,109,23,1724.77,783.38
2024-09-01,1,110,62,5269.38,2515.96
2024-09-01,1,111,128,9598.72,4942.08
2024-09-01,1,112,34,2039.66,954.72
2024-09-01,1,113,8,1399.92,707.92
2024-09-01,1,114,20,1999.8,1159.2
2024-09-01,1,115,19,949.81,433.2
2024-09-01,1,116,94,14099.06,7796.36
2024-09-01,1,117,17,1784.83,941.46
2024-09-01,1,118,7,1504.93,845.6
2024-09-01,1,119,7,1119.93,582.12
2024-09-01,1,120,24,1319.76,668.4
2024-09-01,1,121,4,839.96,473.64
2024-09-01,1,122,7,909.93,422.03
2024-09-01,1,123,4,759.96,392.12
2024-09-01,1,124,12,1259.88,593.4
2024-09-01,1,125,7,874.93,406.42
2024-09-01,1,126,11,879.89,423.5
2024-09-01,1,127,25,1249.75,641.25
2024-09-01,1,128,245,20822.55,11730.6
2024-09-01,1,129,4,819.96,449.48
2024-09-01,1,130,13,1429.87,768.3
2024-09-01,1,131,5,1474.95,750.3
2024-09-01,1,132,8,839.92,380.24
2024-09-01,1,133,44,9899.56,4464.24
2024-09-01,1,134,4,579.96,329.24
2024-09-01,1,135,6,629.94,302.94
2024-09-01,1,136,6,839.94,392.4
2024-09-01,1,137,48,10799.52,5200.8
2024-09-01,1,138,105,14173.95,6557.25
2024-09-01,1,139,55,10174.45,5196.4
2024-09-01,1,140,46,11269.54,6513.14
2024-09-01,1,141,6,1109.94,548.46
2024-09-01,1,142,6,869.94,412.98
2024-09-01,1,143,5,924.95,449.7
2024-09-01,1,144,35,6649.65,3736.95
2024-09-01,1,145,12,1199.88,695.76
2024-09-01,1,146,33,10394.67,5929.44
2024-09-01,1,147,8,1039.92,533.6
2024-09-01,1,148,3,899.97,424.26
2024-09-01,1,149,8,1199.92,662.24
2024-09-01,1,150,3,554.97,318.81
2024-09-01,1,151,3,344.97,168.54
2024-09-01,1,152,1,454.99,208.13
2024-09-01,1,153,2,629.98,353.32
2024-09-01,1,154,1,574.99,264.73
2024-09-01,1,155,2,729.98,392.56
2024-09-01,1,156,5,474.95,268.7
2024-09-01,1,157,2,759.98,383.4
2024-09-01,1,158,1,559.99,266.87
2024-09-01,1,159,163,26078.37,13077.49
2024-09-01,1,160,2,579.98,331.04
2024-09-01,1,161,257,7707.43,4091.44
2024-09-01,1,162,11,714.89,341.55
2024-09-01,1,163,1,559.99,316.12
2024-09-01,1,164,2,469.98,221.12
2024-09-01,1,165,73,27374.27,15831.51
2024-09-01,1,166,2,819.98,428.12
2024-09-01,1,167,4,699.96,395.96
2024-09-01,1,168,62,11159.38,5899.3
2024-09-01,1,169,1,314.99,152.03
2024-09-01,1,170,5,399.95,202.0
2024-09-01,1,171,18,449.82,247.5
2024-09-01,1,172,109,13078.91,6637.01
2024-09-01,1,173,2,699.98,325.18
2024-09-01,1,174,2,1009.98,530.98
2024-09-01,1,175,130,12998.7,6370.0
2024-09-01,1,176,1,439.99,200.28
2024-09-01,1,177,2,629.98,338.12
2024-09-01,1,178,2,519.98,293.12
2024-09-01,1,179,8,679.92,388.16
2024-09-01,1,180,1,439.99,244.37
2024-09-01,1,181,12,359.88,196.44
2024-09-01,1,182,2,839.98,465.6
2024-09-01,1,183,2,739.98,358.66
2024-09-01,1,184,9,584.91,329.49
2024-09-01,1,185,3,344.97,191.85
2024-09-01,1,186,172,25798.28,14276.0
2024-09-01,1,187,353,10586.47,5030.25
2024-09-01,1,188,1,389.99,224.52
2024-09-01,1,189,2,589.98,296.14
2024-09-01,1,190,3,479.97,217.71
2024-09-01,1,191,1,239.99,138.03
2024-09-01,1,192,1,194.99,98.76
2024-09-01,1,193,1,414.99,239.84
2024-09-01,1,195,1,414.99,214.79
2024-09-01,1,198,8,4359.92,2338.0
2024-09-01,1,200,1,339.99,183.81
2024-09-01,1,201,1,249.99,134.1
2024-09-01,1,203,1,394.99,220.56
2024-09-01,1,204,54,14309.46,7900.74
2024-09-01,1,205,1,339.99,172.52
2024-09-01,1,206,82,5329.18,2947.9
2024-09-01,1,207,215,6447.85,2973.45
2024-09-01,1,208,6,479.94,236.88
2024-09-01,1,209,8,279.92,137.28
2024-09-01,1,210,868,21691.32,9895.2
2024-09-01,1,211,4,419.96,192.96
2024-09-01,1,212,5,374.95,203.75
2024-09-01,1,213,5,274.95,129.0
2024-09-01,1,214,4,439.96,247.2
2024-09-01,1,215,4,379.96,181.8
2024-09-01,1,216,18,269.82,130.14
2024-09-01,1,217,8,479.92,266.0
2024-09-01,1,218,4,479.96,253.12
2024-09-01,1,219,3,224.97,122.28
2024-09-01,1,220,8,479.92,225.92
2024-10-01,1,101,120,16798.8,9098.4
2024-10-01,1,102,36,6479.64,3745.8
2024-10-01,1,103,19,3704.81,1850.22
2024-10-01,1,104,50,3249.5,1612.5
2024-10-01,1,105,14,2309.86,1244.74
2024-10-01,1,106,18,2429.82,1170.72
2024-10-01,1,107,45,3824.55,2181.15
2024-10-01,1,108,16,2559.84,1432.48
2024-10-01,1,109,26,1949.74,885.56
2024-10-01,1,110,76,6459.24,3084.08
2024-10-01,1,111,98,7349.02,3783.78
2024-10-01,1,112,29,1739.71,814.32
2024-10-01,1,113,8,1399.92,707.92
2024-10-01,1,114,18,1799.82,1043.28
2024-10-01,1,115,20,999.8,456.0
2024-10-01,1,116,105,15748.95,8708.7
2024-10-01,1,117,13,1364.87,719.94
2024-10-01,1,118,6,1289.94,724.8
2024-10-01,1,119,5,799.95,415.8
2024-10-01,1,120,32,1759.68,891.2
2024-10-01,1,121,5,1049.95,592.05
2024-10-01,1,122,7,909.93,422.03
2024-10-01,1,123,4,759.96,392.12
2024-10-01,1,124,10,1049.9,494.5
2024-10-01,1,125,6,749.94,348.36
2024-10-01,1,126,12,959.88,462.0
2024-10-01,1,127,25,1249.75,641.25
2024-10-01,1,128,216,18357.84,10342.08
2024-10-01,1,129,3,614.97,337.11
2024-10-01,1,130,10,1099.9,591.0
2024-10-01,1,131,4,1179.96,600.24
2024-10-01,1,132,5,524.95,237.65
2024-10-01,1,133,47,10574.53,4768.62
2024-10-01,1,134,3,434.97,246.93
2024-10-01,1,135,5,524.95,252.45
2024-10-01,1,136,7,979.93,457.8
2024-10-01,1,137,39,8774.61,4225.65
2024-10-01,1,138,142,19168.58,8867.9
2024-10-01,1,139,57,10544.43,5385.36
2024-10-01,1,140,35,8574.65,4955.65
2024-10-01,1,141,5,924.95,457.05
2024-10-01,1,142,6,869.94,412.98
2024-10-01,1,143,4,739.96,359.76
2024-10-01,1,144,41,7789.59,4377.57
2024-10-01,1,145,10,999.9,579.8
2024-10-01,1,146,24,7559.76,4312.32
2024-10-01,1,147,6,779.94,400.2
2024-10-01,1,148,3,899.97,424.26
2024-10-01,1,149,7,1049.93,579.46
2024-10-01,1,150,3,554.97,318.81
2024-10-01,1,151,4,459.96,224.72
2024-10-01,1,152,1,454.99,208.13
2024-10-01,1,153,1,314.99,176.66
2024-10-01,1,154,1,574.99,264.73
2024-10-01,1,155,2,729.98,392.56
2024-10-01,1,156,5,474.95,268.7
2024-10-01,1,157,1,379.99,191.7
2024-10-01,1,158,1,559.99,266.87
2024-10-01,1,159,142,22718.58,11392.66
2024-10-01,1,160,2,579.98,331.04
2024-10-01,1,161,257,7707.43,4091.44
2024-10-01,1,162,10,649.9,310.5
2024-10-01,1,163,1,559.99,316.12
2024-10-01,1,164,1,234.99,110.56
2024-10-01,1,165,40,14999.6,8674.8
2024-10-01,1,166,2,819.98,428.12
2024-10-01,1,167,3,524.97,296.97
2024-10-01,1,168,50,8999.5,4757.5
2024-10-01,1,169,1,314.99,152.03
2024-10-01,1,170,3,239.97,121.2
2024-10-01,1,171,18,449.82,247.5
2024-10-01,1,172,83,9959.17,5053.87
2024-10-01,1,173,1,349.99,162.59
2024-10-01,1,174,1,504.99,265.49
2024-10-01,1,175,63,6299.37,3087.0
2024-10-01,1,176,1,439.99,200.28
2024-10-01,1,177,2,629.98,338.12
2024-10-01,1,178,1,259.99,146.56
2024-10-01,1,179,5,424.95,242.6
2024-10-01,1,180,1,439.99,244.37
2024-10-01,1,181,11,329.89,180.07
2024-10-01,1,182,1,419.99,232.8
2024-10-01,1,183,2,739.98,358.66
2024-10-01,1,184,6,389.94,219.66
2024-10-01,1,185,3,344.97,191.85
2024-10-01,1,186,155,23248.45,12865.0
2024-10-01,1,187,330,9896.7,4702.5
2024-10-01,1,188,1,389.99,224.52
2024-10-01,1,189,1,294.99,148.07
2024-10-01,1,190,2,319.98,145.14
2024-10-01,1,191,1,239.99,138.03
2024-10-01,1,192,1,194.99,98.76
2024-10-01,1,193,1,414.99,239.84
2024-10-01,1,195,1,414.99,214.79
2024-10-01,1,196,1,584.99,334.75
2024-10-01,1,197,1,254.99,129.04
2024-10-01,1,198,16,8719.84,4676.0
2024-10-01,1,199,1,729.99,376.62
2024-10-01,1,200,1,339.99,183.81
2024-10-01,1,201,1,249.99,134.1
2024-10-01,1,202,1,629.99,297.75
2024-10-01,1,203,1,394.99,220.56
2024-10-01,1,204,54,14309.46,7900.74
2024-10-01,1,205,1,339.99,172.52
2024-10-01,1,206,87,5654.13,3127.65
2024-10-01,1,207,230,6897.7,3180.9
2024-10-01,1,208,6,479.94,236.88
2024-10-01,1,209,10,349.9,171.6
2024-10-01,1,210,814,20341.86,9279.6
2024-10-01,1,211,4,419.96,192.96
2024-10-01,1,212,4,299.96,163.0
2024-10-01,1,213,7,384.93,180.6
2024-10-01,1,214,3,329.97,185.4
2024-10-01,1,215,4,379.96,181.8
2024-10-01,1,216,15,224.85,108.45
2024-10-01,1,217,6,359.94,199.5
2024-10-01,1,218,3,359.97,189.84
2024-10-01,1,219,3,224.97,122.28
2024-10-01,1,220,7,419.93,197.68
2024-11-01,1,101,99,13859.01,7506.18
2024-11-01,1,102,41,7379.59,4266.05
2024-11-01,1,103,21,4094.79,2044.98
2024-11-01,1,104,80,5199.2,2580.0
2024-11-01,1,105,17,2804.83,1511.47
2024-11-01,1,106,26,3509.74,1691.04
2024-11-01,1,107,38,3229.62,1841.86
2024-11-01,1,108,16,2559.84,1432.48
2024-11-01,1,109,27,2024.73,919.62
2024-11-01,1,110,68,5779.32,2759.44
2024-11-01,1,111,119,8923.81,4594.59
2024-11-01,1,112,43,2579.57,1207.44
2024-11-01,1,113,8,1399.92,707.92
2024-11-01,1,114,24,2399.76,1391.04
2024-11-01,1,115,30,1499.7,684.0
2024-11-01,1,116,148,22198.52,12275.12
2024-11-01,1,117,17,1784.83,941.46
2024-11-01,1,118,9,1934.91,1087.2
2024-11-01,1,119,5,799.95,415.8
2024-11-01,1,120,33,1814.67,919.05
2024-11-01,1,121,6,1259.94,710.46
2024-11-01,1,122,13,1689.87,783.77
2024-11-01,1,123,5,949.95,490.15
2024-11-01,1,124,14,1469.86,692.3
2024-11-01,1,125,9,1124.91,522.54
2024-11-01,1,126,15,1199.85,577.5
2024-11-01,1,127,24,1199.76,615.6
2024-11-01,1,128,237,20142.63,11347.56
2024-11-01,1,129,4,819.96,449.48
2024-11-01,1,130,16,1759.84,945.6
2024-11-01,1,131,5,1474.95,750.3
2024-11-01,1,132,6,629.94,285.18
2024-11-01,1,133,58,13049.42,5884.68
2024-11-01,1,134,3,434.97,246.93
2024-11-01,1,135,5,524.95,252.45
2024-11-01,1,136,7,979.93,457.8
2024-11-01,1,137,54,12149.46,5850.9
2024-11-01,1,138,167,22543.33,10429.15
2024-11-01,1,139,59,10914.41,5574.32
2024-11-01,1,140,40,9799.6,5663.6
2024-11-01,1,141,8,1479.92,731.28
2024-11-01,1,142,5,724.95,344.15
2024-11-01,1,143,6,1109.94,539.64
2024-11-01,1,144,53,10069.47,5658.81
2024-11-01,1,145,9,899.91,521.82
2024-11-01,1,146,39,12284.61,7007.52
2024-11-01,1,147,7,909.93,466.9
2024-11-01,1,148,3,899.97,424.26
2024-11-01,1,149,7,1049.93,579.46
2024-11-01,1,150,3,554.97,318.81
2024-11-01,1,151,2,229.98,112.36
2024-11-01,1,152,1,454.99,208.13
2024-11-01,1,153,1,314.99,176.66
2024-11-01,1,154,1,574.99,264.73
2024-11-01,1,155,1,364.99,196.28
2024-11-01,1,156,3,284.97,161.22
2024-11-01,1,157,1,379.99,191.7
2024-11-01,1,158,1,559.99,266.87
2024-11-01,1,159,119,19038.81,9547.37
2024-11-01,1,160,1,289.99,165.52
2024-11-01,1,161,203,6087.97,3231.76
2024-11-01,1,162,9,584.91,279.45
2024-11-01,1,163,1,559.99,316.12
2024-11-01,1,164,1,234.99,110.56
2024-11-01,1,165,41,15374.59,8891.67
2024-11-01,1,166,2,819.98,428.12
2024-11-01,1,167,4,699.96,395.96
2024-11-01,1,168,30,5399.7,2854.5
2024-11-01,1,169,1,314.99,152.03
2024-11-01,1,170,3,239.97,121.2
2024-11-01,1,171,16,399.84,220.0
2024-11-01,1,172,80,9599.2,4871.2
2024-11-01,1,173,1,349.99,162.59
2024-11-01,1,174,1,504.99,265.49
2024-11-01,1,175,59,5899.41,2891.0
2024-11-01,1,176,1,439.99,200.28
2024-11-01,1,177,2,629.98,338.12
2024-11-01,1,178,1,259.99,146.56
2024-11-01,1,179,5,424.95,242.6
2024-11-01,1,180,1,439.99,244.37
2024-11-01,1,181,10,299.9,163.7
2024-11-01,1,182,1,419.99,232.8
2024-11-01,1,183,1,369.99,179.33
2024-11-01,1,184,9,584.91,329.49
2024-11-01,1,185,2,229.98,127.9
2024-11-01,1,186,142,21298.58,11786.0
2024-11-01,1,187,277,8307.23,3947.25
2024-11-01,1,188,2,779.98,449.04
2024-11-01,1,189,2,589.98,296.14
2024-11-01,1,190,2,319.98,145.14
2024-11-01,1,191,3,719.97,414.09
2024-11-01,1,192,4,779.96,395.04
2024-11-01,1,193,2,829.98,479.68
2024-11-01,1,194,1,729.99,346.53
2024-11-01,1,195,2,829.98,429.58
2024-11-01,1,196,2,1169.98,669.5
2024-11-01,1,197,2,509.98,258.08
2024-11-01,1,198,24,13079.76,7014.0
2024-11-01,1,199,1,729.99,376.62
2024-11-01,1,200,3,1019.97,551.43
2024-11-01,1,201,4,999.96,536.4
2024-11-01,1,202,2,1259.98,595.5
2024-11-01,1,203,2,789.98,441.12
2024-11-01,1,204,138,36568.62,20190.78
2024-11-01,1,205,3,1019.97,517.56
2024-11-01,1,206,159,10333.41,5716.05
2024-11-01,1,207,394,11816.06,5449.02
2024-11-01,1,208,9,719.91,355.32
2024-11-01,1,209,12,419.88,205.92
2024-11-01,1,210,897,22416.03,10225.8
2024-11-01,1,211,5,524.95,241.2
2024-11-01,1,212,5,374.95,203.75
2024-11-01,1,213,8,439.92,206.4
2024-11-01,1,214,4,439.96,247.2
2024-11-01,1,215,5,474.95,227.25
2024-11-01,1,216,28,419.72,202.44
2024-11-01,1,217,8,479.92,266.0
2024-11-01,1,218,5,599.95,316.4
2024-11-01,1,219,4,299.96,163.04
2024-11-01,1,220,11,659.89,310.64
2024-12-01,1,101,142,19878.58,10766.44
